dialogue,sentiment
My whole family’s from Naples!,positive
"Joey, this is the awkward part.",positive
One hundred percent natural!,positive
Okay!,positive
Whoa!  I kinda liked it.,positive
Y'know you guys were a lot more supportive when I wanted to make denim furniture.,positive
Ah! Well! There you go! Last to know again! And I'm guessing... since nobody told me... this is Paolo.,positive
You betcha!,positive
They published my paper.,positive
"Oh, really, let me see, let me see.",positive
"Rach, look!  Oh, hi! Where is my strong Ross Skywalker to come rescue me.  There he is.",positive
"So, he’s just a nice guy. You really think this Mark doesn’t want anything in exchange for helping him?",positive
Woooo hoooo!!!,positive
I like it.,positive
"Welcome everybody, welcome to Amazing Discoveries!",positive
"Oh, oh! It's on again!",positive
"Noo way, Kevin.",positive
You're flingin'-flangin' right I am!,positive
I can't wait to be with you!,positive
Laundry. Huh. Is that my new nickname?,positive
"Awww, y'know what your nickname is, Mr. Big",positive
"See ya Phoebe! Oh and hey, thanks for chipping in!",positive
"This way I'm just y'know, the exotic, generous stranger.",positive
That's always fun to be.,positive
If anything I'm making you look better!,positive
They'll see you talking to me and that's--I'm a hit!,positive
"Oh hey, Pheebs!",positive
Hey!,positive
"Yeah, okay, my bad.",positive
Whaddya think? Today's the big day!,positive
Thank you!,positive
"Hey Monica, it's Joey!",positive
"Hey Joey! Aww, you remembered even though you're a big star!",positive
"Everybody smile!  Okay, thanks a lot! Enjoy your stay at",positive
Hey!,positive
"Oh no, Bonnie’s the best!",positive
Hey!,positive
"Excellent! Excellent! And uh, finally, are you into any weird stuff y’know, sexually?",positive
"Do you still have that, um, Navy uniform?",positive
I think I have an old band uniform from high school.,positive
Hi. Y'know in England this car would be on the other side of the store.  Woo!,positive
"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.",positive
"Aw, all right take this bed, you can make other friends.",positive
"You know, ever since I was little, I've been able to pick up quarters with my toes.",positive
"Good for you.  Uh, quarters or rolls of quarters?",positive
"Well, I think it's perfect.",positive
"Anyway, I figured after work I'd go pick up a bottle of wine, go over there and, uh, try to woo her.",positive
"Alright, well, be good, I love you.",positive
Are you kidding? This is where they get out stains! Okay? This is like,positive
"I hope you don’t think I’m crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",positive
I-I-I’d love to. Let me just tell my friend.,positive
"Ooh, an ink stain! Hey, can I watch how you get this out?",positive
That's right baby.,positive
"Thursday’s clearly not good for ya, pick a day!",positive
"So that’s two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",positive
It’s a great class.,positive
Of course!,positive
What?! Anything! Anything!,positive
Sure!,positive
With a mahogany sleigh bed and bedside tables with flowers on them all the time!,positive
And we could have a roll top desk with comment cards on them so people could say how much they loved staying here!!,positive
"Well, I like that idea.",positive
Obviously!,positive
"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let’s discuss it before we reject it completely.""",positive
"Y'know, I love doing crossword puzzles with you honey!",positive
"Aww, me too. Now let's finish this and go to bed.",positive
Yes! You are so smart!  I love you.,positive
I love you too.,positive
This is so great! Now we can enter into doubles tournaments!,positive
"Well, I then guess I’m going to Yemen! I’m going to Yemen!  When we get to Yemen, can I stay with you?",positive
Hi!,positive
"Hey, funny you should call.",positive
I know. I like it up here.,positive
I feel like we’re the only two people in the world.  Oops. Sorry.,positive
Here you go honey!,positive
Ahh. Thank you!,positive
"All right, let's do it!",positive
Yeah?,positive
Hey!,positive
"Oh, everything went great.",positive
Oh.,positive
"Oh no, I know I couldn’t see it either at first, but it’s right umm…  Ross, I lost it again.",positive
"Oh yay! Great! Okay, what room number is he in?",positive
"816, thank you!",positive
Hi!,positive
Hi!,positive
Awww.,positive
Thanks a million.,positive
"Oh, you’re welcome a million.",positive
"Ohh, man! Chicago, is sooo lucky!",positive
Yes!,positive
I will!,positive
Absolutely!,positive
Oh my God! That is so good!,positive
Hi Jill!,positive
Hey!,positive
"Yeah I know, and I bet you thought it would be weird. But it’s not!",positive
Write a movie!,positive
"Wait a second, I could star in it!",positive
"Here’s Frannie. Hmm, won’t she be happy to see me?",positive
"Hey! Oh listen, I was just clearing some space for your stuff.",positive
"Yeah, I feel kinda bad for them, but I’m also really psyched ‘cause I don’t have to move in here!",positive
"Oh no, yeah no, that part’s great!",positive
Oh yeah!,positive
"Amazingly, that makes sense.",positive
"Oh, yeah. Go for it man, jump off the high dive, stare down the barrel of the gun, pee into the wind!",positive
Hey!  Hey!,positive
Hi!,positive
Hi! Look! I got our pictures developed from Rockefeller Center.,positive
"Oh great! Hey-hey Joey, do you want to check out pictures of me and Mona ice skating?",positive
I’m missin’ picture time?!,positive
"Okay. Okay, here’s a good one of us.",positive
Wow!,positive
That is a good one!,positive
"Wow, it looks like a, like a holiday card y’know, with the tree in the middle and the skaters and the snow.",positive
"Yeah, y’know. Happy holidays from Mona and Ross. It’ll be cute, okay?",positive
Okay.,positive
"Bing! We’re all set for tonight, 8 o’clock.",positive
"Oh uh, as it turns out, we can’t do it. Monica has to work.",positive
Well now-now you’re just talking crazy.,positive
"And the way she looked at me, pure lust.",positive
"Now here’s the plan, grab your coat, we’re going to a strip club.",positive
"Oh, I found it!",positive
That’s so great for you guys!,positive
"Oh, thank you.  Hey, hey.  Rachel!!!!",positive
"Yes, you can, very much.",positive
"Ooh! I'm sorry! I think, I THINK, that may have missed the table!",positive
"All that stuff you said about true love, you were right, I mean, we did learn a lot from Mom and Dad!",positive
"Oh-oh-oh, symbolism! And uh, the-the uh, wildness of the mores, which",positive
Excellent! What Rachel has shrewdly observed here,positive
Hell yeah! I’ll marry you!,positive
Me too!,positive
"Ross, I think we should stick to the routine, we don’t wanna look stupid!",positive
Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Seven!,positive
No! Year! Happy No Year!,positive
"Okay, here’s where we go to the live shot of Times Square, nice work everyone that’s a wrap!",positive
"Y’know I’m just gonna—I, I am gonna make this up to you!",positive
"Hi! Oh, I’m so glad you called.",positive
Okay please tell me that this is just one of your jokes that you do that I don’t get.,positive
Okay get your coat!  Oh! When did you unhook this?  Nice work!,positive
"Nope, sound like me. Pheebs, it’s going great. Look at Chandler with little baby girl Chandler.",positive
Whoo-hoo!,positive
"Yeah, there you go!",positive
Second date!,positive
You're so pretty.,positive
Hi!,positive
"Thank you, Happy Holidays.",positive
Oh good!,positive
"Thank you, I need that.",positive
"Great! Okay, if you’ll just excuse me.  So, did you hear something you liked?",positive
"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",positive
Sweet!,positive
"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",positive
"Oh, what a fun office.",positive
"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",positive
All right!,positive
Westminster Abbey!,positive
"Hands down, best Abbey I’ve ever seen.",positive
Hey!,positive
"Oh, sure! Do you need me to train somebody new?",positive
"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",positive
"Yes, I made it!",positive
I’m on time!,positive
"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",positive
"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",positive
Oh well you're the best. You come here to me.,positive
"Can-can I get your autograph, I’m your biggest fan.",positive
"Ah...ooh! Well, looks like, uh, we kicked your butts.",positive
"Yes, now is when you swoop!",positive
"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",positive
"You pick up the pieces, and then you usher in the age of Ross!",positive
Hey!,positive
Oh yeah!,positive
Hey!,positive
"Hey-hey, who’s your friend?  Hey!!",positive
Hey Joey!,positive
Erin! Still here!,positive
"Yeah, we ended up spending the day together and had such a great time!",positive
Why wouldn’t ya? Erin is great! Then-then there’s you guys.,positive
"Ohh, listen. I’ve got to get going. Today was great, thanks!",positive
Yeah!,positive
"Y'know what, I should do it.",positive
Yeah!,positive
"Yeah, thank you Rachel, you are soo cool.",positive
Man that was great! Huh? Can you believe how long we threw that ball around?,positive
"I just found out this is Chandler’s office! Come on Toby, give me a hand!",positive
Hi!,positive
I know what time you said.,positive
"Sweetie, with you it’s gonna be different. The sex is gonna be great, ‘cause you-you guys are in love.",positive
Yeah!,positive
"I mean, y’know, I’m not really that comfortable dancing with a— We-he!!",positive
Hey!,positive
: Yeah!,positive
That’s really beautiful. What does it mean?,positive
"That’s good. I got to admit, I thought it was something else.",positive
"Yeah, I-I heard.  I think it’s great!  Ohh, I’m so happy for you!",positive
I can’t believe you’re getting married!,positive
Oh! I remember laughing! I laughed a lot.,positive
I’m so exited!,positive
I’ve been waiting for this for months!,positive
I got my hair coloured!,positive
I got new sheets!,positive
I’m making him a,positive
Phoebe!,positive
Yes!! Yes!! I’m the next caller! You were gonna have me hang up.,positive
Good.,positive
Hi!,positive
"Ohh, I mean it’s just so realistic!",positive
Pat the dog. Oh! Oh! I get it!!,positive
"Pretty cool, huh?",positive
"Okay.  God y’know, if someone told me a week ago that I would be peeing in Joey Tribbiani’s apartment",positive
"Yeah, life’s pretty great isn’t it?",positive
"Thanks, I’m glad you see it that way.",positive
"Ohhh-hoo, funny story!",positive
I don’t care! I wanna meet this guy who's the best sex she ever had!,positive
Because I'm very happy for him!  And,positive
"Oh, it's so much more fun with you.",positive
"We did have fun, didn't we?",positive
We did!,positive
"Oh, I would love to!",positive
"Yay, okay!",positive
"Good, good, good, good, good.",positive
"Tommyyyy! Say, what’s your favourite thing about summer?",positive
"Ohh, that’s a good one.",positive
Mmmm. Good.,positive
That's so great! 'Cause you already know how to do that!,positive
"Here you go, maybe this'll cheer you up.",positive
"Oh anyway, I just wanted to say how wonderful I think you are.",positive
"No. No, I’m Joey Tribbiani; we did a scene together yesterday. I-I’m the guy in the coma!",positive
Yeah!,positive
Much!,positive
Yeah! Okay!  Hey! Hi!,positive
Hi!,positive
Oh! Maybe it’s because I’m on television. I’m an actor on,positive
There you go!,positive
"Yeah, y'know how I have you guys, well she doesn’t really have any close friends that are just hers, but last week she meet this woman at the gym, Susan something, and they really hit it off, and I-I-I think it’s gonna make a difference",positive
"Oh, just some pictures I made and hung up. I thought they’d brighten up the place. They do don’t you think?",positive
I know!,positive
Eh.,positive
"Oh, that sounds great.",positive
"Oh thank you so much Mr. Kaplan, thank you so much.",positive
I didn’t think you were gay. I do now.,positive
Oh wow! I’m free for her!,positive
"Oh well, that’s uh, a little later than I uh, generally care to stay, but sure!",positive
"I can't belive it, I'm gonna be an aunt. I'm gonna have like a nephew.",positive
"Okay, I-I d'know, you-you just- you have a quality.",positive
"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.",positive
"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.",positive
"So um, so what's up, you came to see me yesterday.",positive
Ben! Ben! Ben!,positive
"Joe Stalin. Y'know, that's pretty good.",positive
Joseph Stalin. I think you'd remember that!,positive
"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",positive
I-I studied evolution.,positive
"Remember, evolution?",positive
"Hey everybody, Rachel was so good today. She didn't gossip at all.",positive
I didn’t!,positive
"Hey, Pheebs! Check-check this out.",positive
Yes!,positive
Yeah!,positive
Thanks!,positive
Done!,positive
"Hi! Hey, Pete you’re back! Hey, check this out.",positive
Wow! Skates!,positive
"Oh, what’d ya bring me?!",positive
"Awww, hotel toiletries from Japan.",positive
"Oh, these are gonna go in my permanent collection.",positive
I bought a restaurant and I would like you to be the head chef.,positive
Hey! He beat ya.,positive
"Julie! Julie, isn't that great? I mean, isn't that just kick- you-in-the-crotch, spit-on-your-neck fantastic?",positive
I just want this to be  about what it is!,positive
The physical act of love.,positive
You weren't trying to entice me with your nakedness.,positive
No! No!  No!  No-no-no-no.,positive
"We're kidding. C'mon, tell us!",positive
Yeah! C'mon!,positive
"Hey, hey, Yertle the Turtle. A classic.",positive
"What, you don't think they can hear sounds in there?",positive
Yeah! You wanna come?,positive
Yeah!,positive
"Oh, my mom called, they’re gonna run our engagement announcement in the local paper, so we’re looking for a good picture of us.",positive
"Oh, here’s a great one.",positive
"I know, but look at me: all tan.",positive
That’s a good idea! I bet they have one of those wind machines! Y’know,positive
Push!,positive
"Push 'em out, push 'em out, harder, harder.",positive
"Push 'em out, push 'em out, way out!",positive
"Let's get that ball and really move, hey, hey, ho, ho.",positive
"Let's—  I was just—yeah, right.",positive
Push!,positive
Push!,positive
You can do it!,positive
You can do it!,positive
"Well, that makes me feel so good.",positive
"Well there really wasn't much time to get used to it, you know what I mean?",positive
"Wow! Oh-okay, look pal, I am",positive
That is so silly.,positive
Love is the best medicine.,positive
That’s laughter.,positive
Good! A verbal contract is binding in the state of New York!,positive
Yeah!,positive
Yeah!,positive
Yeah!,positive
Hey!,positive
Hey-hey-hey!,positive
We’re just celebrating that Joey got his health insurance back.,positive
"Yeah! Sure! Yep!  Oh, y'know what? If I heard a shot right now, I'd throw my body on you.",positive
Oh yeah? Well maybe you and I should take a walk through a bad neighborhood.,positive
Okay!,positive
"Wait! Wait! I wanna see this. After I divorce him, half of that kingdom is gonna be mine.",positive
No! No Joey! U-N-I-sex.,positive
I love you Phoebe.,positive
Hey!,positive
"Yeah, it did.",positive
You are so cute!,positive
No.,positive
You deal with it and move on!,positive
Really? Okay. Great!,positive
"Ohh, welcome to an adult relationship!",positive
Hi!,positive
Yeah!,positive
"Ohh, I'm gonna be on the news!",positive
"Hey, you guys! Guess what?",positive
Hey I got one! I got one!,positive
Hi!,positive
Oh down please.  I-I hate to be a ball buster can I just do it?,positive
Let’s just say there was a typographical error with a sex manual.,positive
Oh yeah! I-I would like that.,positive
"No, but I want...I want the pinecones!",positive
Thank you for a delightful stay.,positive
"Oh, my maple candy!",positive
"Oh. God, crazy Chandler. He spun me...off...the...bed!",positive
Wow! Spinning that sounds like fun.,positive
"Oh,  I wish. No, you know he was just trying Ross's Hug and Roll thing.",positive
"Take it easy--if you want, there’s cookies on the counter, or, or--sangria!  I can make sangria!",positive
"Yeah, no, it was great.",positive
"Yeah I can!  And don’t think I don’t, because I do! I mean all the time, you betcha!",positive
We're here!,positive
"Guess what, I got an audition!",positive
"Awww, one of my students got an audition. I’m so proud.",positive
You bet! What’s the part?,positive
"Oh it’s great, it’s a role on",positive
"As I recall when we got married, I saw the groom in the wedding dress.",positive
Yeah baby!,positive
"Thank you, thanks.",positive
I played bad on purpose guys.,positive
"Oh, come on! I don’t care! Come on! Whose is it?",positive
Oh that’s so exciting!,positive
Thanks Mon!,positive
"My best shoes, so good to me.",positive
I wear them everyday.,positive
"Down at the heel, holes in the toes.",positive
Don’t care what people say.,positive
"My feet’s best friends, pals to the end.",positive
With them I’m one hot chicky.,positive
I stepped in something icky.,positive
"Sticky shoes, sticky shoes, always make me smile. Sticky shoes, sticky shoes, next time I’ll.... avoid the..... pillleeeee.",positive
All right! Let’s do it!,positive
Woo-hoo!!,positive
"Yeah, cheerie-o!",positive
London baby!,positive
Hi!,positive
Hi!,positive
Hey!,positive
Y'know we'd have no interruptions and we could be naked the entire time.,positive
"Ohh, I've always wanted to go to this culinary fair that they have in Jersey!",positive
Hey!,positive
Hi!,positive
"Okay, look at this one. This is my favourite.",positive
"Oh, that is so sweet!",positive
I know! Phoebe is gonna love dressing them in these!,positive
"Unless, we give her all gifts she can use after she’s done being pregnant.",positive
"Oh, and somebody can get those leather pants she’s always wanted!",positive
"Oh, she’s gonna love that!",positive
Uh-huh! Why do you think it takes me so long to answer the door?,positive
"Oh. Oh, it’s beautiful. I see it now.",positive
"Come on! Come on! Here, okay-okay, you see this?  This tiny thing that looks like a peanut?",positive
Sweetie that’s it.,positive
"That’s it? Well I saw that! Ohh-ohh-oh, thank you.",positive
"Yeah, that’s our baby.",positive
"We were playing Gin? Y'know if we were a couple, we could play this game naked.",positive
Will you stop!,positive
"Okay, all right, I think you’re great, I think you’re sweet, and you’re smart, and I love you.",positive
Hey!,positive
Hey!,positive
Let me tell you about this chick I scored with last night! Oh no wait a minute that was you!,positive
"Hey, check me out, I’m a slut!",positive
"Yeah! Totally! Totally, and you?",positive
"Great! It’s so amazing! I mean, last time Dr. Roger came over, I was",positive
"oh, oh, yeah, ok, thanks.",positive
Thank you!  Enjoy your flight?,positive
"Yes, I did. Thank you very much, it was excellent.",positive
"Ohh, it was the best!",positive
It's okay to laugh right?,positive
Is he romantic with her?,positive
Are they in love?,positive
"Ohh, I know one thing!",positive
What?,positive
"Y'know, I feel like I've lost her..  Ba-!",positive
Come on! Joe!,positive
"It's like my favorite fairy tale come true!  The princess, the stable boy and the lesbian!",positive
"And what’s cool is, the character is from Naples, right?",positive
My whole family’s from Naples!,positive
"Joey, this is the awkward part.",positive
One hundred percent natural!,positive
Okay!,positive
Whoa!  I kinda liked it.,positive
Y'know you guys were a lot more supportive when I wanted to make denim furniture.,positive
Ah! Well! There you go! Last to know again! And I'm guessing... since nobody told me... this is Paolo.,positive
You betcha!,positive
They published my paper.,positive
"Oh, really, let me see, let me see.",positive
"Rach, look!  Oh, hi! Where is my strong Ross Skywalker to come rescue me.  There he is.",positive
"So, he’s just a nice guy. You really think this Mark doesn’t want anything in exchange for helping him?",positive
Woooo hoooo!!!,positive
I like it.,positive
"Welcome everybody, welcome to Amazing Discoveries!",positive
"Oh, oh! It's on again!",positive
"Noo way, Kevin.",positive
You're flingin'-flangin' right I am!,positive
I can't wait to be with you!,positive
Laundry. Huh. Is that my new nickname?,positive
"Awww, y'know what your nickname is, Mr. Big",positive
"See ya Phoebe! Oh and hey, thanks for chipping in!",positive
"This way I'm just y'know, the exotic, generous stranger.",positive
That's always fun to be.,positive
If anything I'm making you look better!,positive
They'll see you talking to me and that's--I'm a hit!,positive
"Oh hey, Pheebs!",positive
Hey!,positive
"Yeah, okay, my bad.",positive
Whaddya think? Today's the big day!,positive
Thank you!,positive
"Hey Monica, it's Joey!",positive
"Hey Joey! Aww, you remembered even though you're a big star!",positive
"Everybody smile!  Okay, thanks a lot! Enjoy your stay at",positive
Hey!,positive
"Oh no, Bonnie’s the best!",positive
Hey!,positive
"Excellent! Excellent! And uh, finally, are you into any weird stuff y’know, sexually?",positive
"Do you still have that, um, Navy uniform?",positive
I think I have an old band uniform from high school.,positive
Hi. Y'know in England this car would be on the other side of the store.  Woo!,positive
"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.",positive
"Aw, all right take this bed, you can make other friends.",positive
"You know, ever since I was little, I've been able to pick up quarters with my toes.",positive
"Good for you.  Uh, quarters or rolls of quarters?",positive
"Well, I think it's perfect.",positive
"Anyway, I figured after work I'd go pick up a bottle of wine, go over there and, uh, try to woo her.",positive
"Alright, well, be good, I love you.",positive
Are you kidding? This is where they get out stains! Okay? This is like,positive
"I hope you don’t think I’m crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",positive
I-I-I’d love to. Let me just tell my friend.,positive
"Ooh, an ink stain! Hey, can I watch how you get this out?",positive
That's right baby.,positive
"Thursday’s clearly not good for ya, pick a day!",positive
"So that’s two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",positive
It’s a great class.,positive
Of course!,positive
What?! Anything! Anything!,positive
Sure!,positive
With a mahogany sleigh bed and bedside tables with flowers on them all the time!,positive
And we could have a roll top desk with comment cards on them so people could say how much they loved staying here!!,positive
"Well, I like that idea.",positive
Obviously!,positive
"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let’s discuss it before we reject it completely.""",positive
"Y'know, I love doing crossword puzzles with you honey!",positive
"Aww, me too. Now let's finish this and go to bed.",positive
Yes! You are so smart!  I love you.,positive
I love you too.,positive
This is so great! Now we can enter into doubles tournaments!,positive
"Well, I then guess I’m going to Yemen! I’m going to Yemen!  When we get to Yemen, can I stay with you?",positive
Hi!,positive
"Hey, funny you should call.",positive
I know. I like it up here.,positive
I feel like we’re the only two people in the world.  Oops. Sorry.,positive
Here you go honey!,positive
Ahh. Thank you!,positive
"All right, let's do it!",positive
Yeah?,positive
Hey!,positive
"Oh, everything went great.",positive
Oh.,positive
"Oh no, I know I couldn’t see it either at first, but it’s right umm…  Ross, I lost it again.",positive
"Oh yay! Great! Okay, what room number is he in?",positive
"816, thank you!",positive
Hi!,positive
Hi!,positive
Awww.,positive
Thanks a million.,positive
"Oh, you’re welcome a million.",positive
"Ohh, man! Chicago, is sooo lucky!",positive
Yes!,positive
I will!,positive
Absolutely!,positive
Oh my God! That is so good!,positive
Hi Jill!,positive
Hey!,positive
"Yeah I know, and I bet you thought it would be weird. But it’s not!",positive
Write a movie!,positive
"Wait a second, I could star in it!",positive
"Here’s Frannie. Hmm, won’t she be happy to see me?",positive
"Hey! Oh listen, I was just clearing some space for your stuff.",positive
"Yeah, I feel kinda bad for them, but I’m also really psyched ‘cause I don’t have to move in here!",positive
"Oh no, yeah no, that part’s great!",positive
Oh yeah!,positive
"Amazingly, that makes sense.",positive
"Oh, yeah. Go for it man, jump off the high dive, stare down the barrel of the gun, pee into the wind!",positive
Hey!  Hey!,positive
Hi!,positive
Hi! Look! I got our pictures developed from Rockefeller Center.,positive
"Oh great! Hey-hey Joey, do you want to check out pictures of me and Mona ice skating?",positive
I’m missin’ picture time?!,positive
"Okay. Okay, here’s a good one of us.",positive
Wow!,positive
That is a good one!,positive
"Wow, it looks like a, like a holiday card y’know, with the tree in the middle and the skaters and the snow.",positive
"Yeah, y’know. Happy holidays from Mona and Ross. It’ll be cute, okay?",positive
Okay.,positive
"Bing! We’re all set for tonight, 8 o’clock.",positive
"Oh uh, as it turns out, we can’t do it. Monica has to work.",positive
Well now-now you’re just talking crazy.,positive
"And the way she looked at me, pure lust.",positive
"Now here’s the plan, grab your coat, we’re going to a strip club.",positive
"Oh, I found it!",positive
That’s so great for you guys!,positive
"Oh, thank you.  Hey, hey.  Rachel!!!!",positive
"Yes, you can, very much.",positive
"Ooh! I'm sorry! I think, I THINK, that may have missed the table!",positive
"All that stuff you said about true love, you were right, I mean, we did learn a lot from Mom and Dad!",positive
"Oh-oh-oh, symbolism! And uh, the-the uh, wildness of the mores, which",positive
Excellent! What Rachel has shrewdly observed here,positive
Hell yeah! I’ll marry you!,positive
Me too!,positive
"Ross, I think we should stick to the routine, we don’t wanna look stupid!",positive
Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Seven!,positive
No! Year! Happy No Year!,positive
"Okay, here’s where we go to the live shot of Times Square, nice work everyone that’s a wrap!",positive
"Y’know I’m just gonna—I, I am gonna make this up to you!",positive
"Hi! Oh, I’m so glad you called.",positive
Okay please tell me that this is just one of your jokes that you do that I don’t get.,positive
Okay get your coat!  Oh! When did you unhook this?  Nice work!,positive
"Nope, sound like me. Pheebs, it’s going great. Look at Chandler with little baby girl Chandler.",positive
Whoo-hoo!,positive
"Yeah, there you go!",positive
Second date!,positive
You're so pretty.,positive
Hi!,positive
"Thank you, Happy Holidays.",positive
Oh good!,positive
"Thank you, I need that.",positive
"Great! Okay, if you’ll just excuse me.  So, did you hear something you liked?",positive
"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",positive
Sweet!,positive
"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",positive
"Oh, what a fun office.",positive
"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",positive
All right!,positive
Westminster Abbey!,positive
"Hands down, best Abbey I’ve ever seen.",positive
Hey!,positive
"Oh, sure! Do you need me to train somebody new?",positive
"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",positive
"Yes, I made it!",positive
I’m on time!,positive
"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",positive
"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",positive
Oh well you're the best. You come here to me.,positive
"Can-can I get your autograph, I’m your biggest fan.",positive
"Ah...ooh! Well, looks like, uh, we kicked your butts.",positive
"Yes, now is when you swoop!",positive
"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",positive
"You pick up the pieces, and then you usher in the age of Ross!",positive
Hey!,positive
Oh yeah!,positive
Hey!,positive
"Hey-hey, who’s your friend?  Hey!!",positive
Hey Joey!,positive
Erin! Still here!,positive
"Yeah, we ended up spending the day together and had such a great time!",positive
Why wouldn’t ya? Erin is great! Then-then there’s you guys.,positive
"Ohh, listen. I’ve got to get going. Today was great, thanks!",positive
Yeah!,positive
"Y'know what, I should do it.",positive
Yeah!,positive
"Yeah, thank you Rachel, you are soo cool.",positive
Man that was great! Huh? Can you believe how long we threw that ball around?,positive
"I just found out this is Chandler’s office! Come on Toby, give me a hand!",positive
Hi!,positive
I know what time you said.,positive
"Sweetie, with you it’s gonna be different. The sex is gonna be great, ‘cause you-you guys are in love.",positive
Yeah!,positive
"I mean, y’know, I’m not really that comfortable dancing with a— We-he!!",positive
Hey!,positive
: Yeah!,positive
That’s really beautiful. What does it mean?,positive
"That’s good. I got to admit, I thought it was something else.",positive
"Yeah, I-I heard.  I think it’s great!  Ohh, I’m so happy for you!",positive
I can’t believe you’re getting married!,positive
Oh! I remember laughing! I laughed a lot.,positive
I’m so exited!,positive
I’ve been waiting for this for months!,positive
I got my hair coloured!,positive
I got new sheets!,positive
I’m making him a,positive
Phoebe!,positive
Yes!! Yes!! I’m the next caller! You were gonna have me hang up.,positive
Good.,positive
Hi!,positive
"Ohh, I mean it’s just so realistic!",positive
Pat the dog. Oh! Oh! I get it!!,positive
"Pretty cool, huh?",positive
"Okay.  God y’know, if someone told me a week ago that I would be peeing in Joey Tribbiani’s apartment",positive
"Yeah, life’s pretty great isn’t it?",positive
"Thanks, I’m glad you see it that way.",positive
"Ohhh-hoo, funny story!",positive
I don’t care! I wanna meet this guy who's the best sex she ever had!,positive
Because I'm very happy for him!  And,positive
"Oh, it's so much more fun with you.",positive
"We did have fun, didn't we?",positive
We did!,positive
"Oh, I would love to!",positive
"Yay, okay!",positive
"Good, good, good, good, good.",positive
"Tommyyyy! Say, what’s your favourite thing about summer?",positive
"Ohh, that’s a good one.",positive
Mmmm. Good.,positive
That's so great! 'Cause you already know how to do that!,positive
"Here you go, maybe this'll cheer you up.",positive
"Oh anyway, I just wanted to say how wonderful I think you are.",positive
"No. No, I’m Joey Tribbiani; we did a scene together yesterday. I-I’m the guy in the coma!",positive
Yeah!,positive
Much!,positive
Yeah! Okay!  Hey! Hi!,positive
Hi!,positive
Oh! Maybe it’s because I’m on television. I’m an actor on,positive
There you go!,positive
"Yeah, y'know how I have you guys, well she doesn’t really have any close friends that are just hers, but last week she meet this woman at the gym, Susan something, and they really hit it off, and I-I-I think it’s gonna make a difference",positive
"Oh, just some pictures I made and hung up. I thought they’d brighten up the place. They do don’t you think?",positive
I know!,positive
Eh.,positive
"Oh, that sounds great.",positive
"Oh thank you so much Mr. Kaplan, thank you so much.",positive
I didn’t think you were gay. I do now.,positive
Oh wow! I’m free for her!,positive
"Oh well, that’s uh, a little later than I uh, generally care to stay, but sure!",positive
"I can't belive it, I'm gonna be an aunt. I'm gonna have like a nephew.",positive
"Okay, I-I d'know, you-you just- you have a quality.",positive
"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.",positive
"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.",positive
"So um, so what's up, you came to see me yesterday.",positive
Ben! Ben! Ben!,positive
"Joe Stalin. Y'know, that's pretty good.",positive
Joseph Stalin. I think you'd remember that!,positive
"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",positive
I-I studied evolution.,positive
"Remember, evolution?",positive
"Hey everybody, Rachel was so good today. She didn't gossip at all.",positive
I didn’t!,positive
"Hey, Pheebs! Check-check this out.",positive
Yes!,positive
Yeah!,positive
Thanks!,positive
Done!,positive
